OrderDetailCode,OrderDate,ProductNumber,ProductTypeCode,ProductLineCode,SalesStaffCode,SalesBranchCode,SalesCountryCode,SalesTerritoryCode,VendorContactCode,VendorSiteCode,VendorCode,VendorTypeCode,OrderMethodCode,OrderMethod,Quantity,UnitCost,UnitPrice,UnitSalePrice,Revenue,Sale Cost,Margin
55080,20010729,88,15,4,5,6,1,6,200,218,37,2,7,Sales visit,64,2,7,7,448,128,320
55169,20010729,103,18,5,5,6,1,6,200,218,37,2,7,Sales visit,10,277.76,500,500,5000,2777.6,2222.4
55198,20010729,106,19,5,5,6,1,6,200,218,37,2,7,Sales visit,6,536.09,964.98,964.98,5789.88,3216.54,2573.34
55274,20010729,115,21,5,5,6,1,6,200,218,37,2,7,Sales visit,24,5,10,10,240,120,120
54502,20010401,11,2,1,5,6,1,6,206,221,125,8,2,Telephone,22,250,350,325,7150,5500,1650
54931,20010401,68,11,3,5,6,1,6,206,221,125,8,2,Telephone,108,46.15,59.99,56.52,6104.16,4984.2,1119.96
55124,20010401,95,16,4,5,6,1,6,206,221,125,8,2,Telephone,122,3,6,4.8,585.6,366,219.6
55190,20010401,105,19,5,5,6,1,6,206,221,125,8,2,Telephone,18,555.9,1223,1056.21,19011.78,10006.2,9005.58
54559,20010819,19,3,1,5,6,1,6,206,221,125,8,7,Sales visit,38,150,240,217.5,8265,5700,2565
54620,20010819,27,4,1,5,6,1,6,206,221,125,8,7,Sales visit,62,238.88,430,382.22,23697.64,14810.56,8887.08
54809,20010819,53,8,2,5,6,1,6,206,221,125,8,7,Sales visit,40,28.55,39.99,37.13,1485.2,1142,343.2
54829,20010819,55,8,2,5,6,1,6,206,221,125,8,7,Sales visit,126,4,8,7,882,504,378
55158,20010819,102,18,5,5,6,1,6,206,221,125,8,7,Sales visit,2,380.95,799.98,695.22,1390.44,761.9,628.54
52919,19990613,1,1,1,5,6,1,6,181,196,1,5,1,Fax,94,4.38,6.59,6.59,619.46,411.72,207.74
53187,19990613,38,5,1,5,6,1,6,181,196,1,5,1,Fax,64,21.04,31.55,31.55,2019.2,1346.56,672.64
52936,19990602,3,1,1,5,6,1,6,184,200,23,3,4,E-mail,44,17.25,23.8,22.17,975.48,759,216.48
52957,19990602,6,1,1,5,6,1,6,184,200,23,3,4,E-mail,12,92,129.72,120.3,1443.6,1104,339.6
52980,19990602,9,1,1,5,6,1,6,184,200,23,3,4,E-mail,28,9.93,13.22,12.4,347.2,278.04,69.16
53170,19990602,35,5,1,5,6,1,6,184,200,23,3,4,E-mail,82,19.67,26.54,24.82,2035.24,1612.94,422.3
53212,19990602,41,5,1,5,6,1,6,184,200,23,3,4,E-mail,32,27,35.09,33.06,1057.92,864,193.92
53242,19990602,68,11,3,5,6,1,6,184,200,23,3,4,E-mail,84,47.56,61.84,58.27,4894.68,3995.04,899.64
53297,19990602,77,12,3,5,6,1,6,184,200,23,3,4,E-mail,54,46.13,92.29,80.75,4360.5,2491.02,1869.48
53352,19990602,86,15,4,5,6,1,6,184,200,23,3,4,E-mail,164,1.86,5.59,4.65,762.6,305.04,457.56
53356,19990602,87,15,4,5,6,1,6,184,200,23,3,4,E-mail,170,1.83,5.5,4.57,776.9,311.1,465.8
53364,19990602,88,15,4,5,6,1,6,184,200,23,3,4,E-mail,114,1.88,6.63,5.44,620.16,214.32,405.84
53437,19990602,98,17,4,5,6,1,6,184,200,23,3,4,E-mail,130,2.83,5.69,4.98,647.4,367.9,279.5
53503,19990602,106,19,5,5,6,1,6,184,200,23,3,4,E-mail,8,645.26,1161.46,1032.42,8259.36,5162.08,3097.28
52955,19990626,5,1,1,5,6,1,6,185,203,32,4,3,Mail,24,38.4,54.93,50.79,1218.96,921.6,297.36
53017,19990626,15,2,1,5,6,1,6,185,203,32,4,3,Mail,30,554.59,831.88,762.55,22876.5,16637.7,6238.8
53035,19990626,18,3,1,5,6,1,6,185,203,32,4,3,Mail,70,97.87,146.83,134.58,9420.6,6850.9,2569.7
53079,19990626,24,4,1,5,6,1,6,185,203,32,4,3,Mail,60,64.05,76.86,73.66,4419.6,3843,576.6
53335,19990626,84,14,3,5,6,1,6,185,203,32,4,3,Mail,16,83.37,116.73,108.38,1734.08,1333.92,400.16
53376,19990626,89,15,4,5,6,1,6,185,203,32,4,3,Mail,134,2.33,6.55,5.5,737,312.22,424.78
53403,19990626,93,16,4,5,6,1,6,185,203,32,4,3,Mail,204,1.79,4.5,2.48,505.92,365.16,140.76
53412,19990626,94,16,4,5,6,1,6,185,203,32,4,3,Mail,306,1.85,4.63,3.94,1205.64,566.1,639.54
53428,19990626,96,17,4,5,6,1,6,185,203,32,4,3,Mail,44,16.1,22.54,20.93,920.92,708.4,212.52
52999,19990613,12,2,1,5,6,1,6,186,204,32,4,2,Telephone,48,500.67,650.89,613.34,29440.32,24032.16,5408.16
53075,19990613,24,4,1,5,6,1,6,186,204,32,4,2,Telephone,80,64.05,76.86,73.66,5892.8,5124,768.8
53123,19990613,29,4,1,5,6,1,6,186,204,32,4,2,Telephone,58,43.22,73.5,65.93,3823.94,2506.76,1317.18
53224,19990613,64,10,3,5,6,1,6,186,204,32,4,2,Telephone,66,20.8,41.61,36.4,2402.4,1372.8,1029.6
53422,19990613,95,16,4,5,6,1,6,186,204,32,4,2,Telephone,164,2.76,5.55,4.84,793.76,452.64,341.12
53206,19990622,41,5,1,5,6,1,6,189,207,33,6,2,Telephone,20,27,35.09,35.09,701.8,540,161.8
53246,19990622,69,11,3,5,6,1,6,189,207,33,6,2,Telephone,14,71.25,106.87,106.87,1496.18,997.5,498.68
53343,19990622,85,14,3,5,6,1,6,189,207,33,6,2,Telephone,12,211.52,359.6,359.6,4315.2,2538.24,1776.96
52933,19990528,3,1,1,5,6,1,6,202,216,37,2,2,Telephone,108,17.25,23.8,23.8,2570.4,1863,707.4
53024,19990528,16,2,1,5,6,1,6,202,216,37,2,2,Telephone,168,1.02,2.06,2.06,346.08,171.36,174.72
53167,19990528,35,5,1,5,6,1,6,202,216,37,2,2,Telephone,100,19.67,26.54,26.54,2654,1967,687
53427,19990528,96,17,4,5,6,1,6,202,216,37,2,2,Telephone,40,16.1,22.54,22.54,901.6,644,257.6
53561,19990528,114,21,5,5,6,1,6,202,216,37,2,2,Telephone,6,87.72,219.3,219.3,1315.8,526.32,789.48
53348,19990610,86,15,4,5,6,1,6,200,218,37,2,5,Web,340,1.86,5.59,5.59,1900.6,632.4,1268.2
53425,19990610,96,17,4,5,6,1,6,200,218,37,2,5,Web,36,16.1,22.54,22.54,811.44,579.6,231.84
53456,19990610,101,18,5,5,6,1,6,200,218,37,2,5,Web,16,350.14,630.25,630.25,10084,5602.24,4481.76
53476,19990610,103,18,5,5,6,1,6,200,218,37,2,5,Web,4,295.97,532.75,532.75,2131,1183.88,947.12
53555,19990610,113,21,5,5,6,1,6,200,218,37,2,5,Web,30,6.4,12.81,12.81,384.3,192,192.3
53826,20000524,36,5,1,5,6,1,6,180,195,1,5,2,Telephone,132,18.45,30.64,30.64,4044.48,2435.4,1609.08
53996,20000524,59,9,2,5,6,1,6,180,195,1,5,2,Telephone,22,45.58,59.25,59.25,1303.5,1002.76,300.74
54015,20000524,61,9,2,5,6,1,6,180,195,1,5,2,Telephone,76,19.52,39.04,39.04,2967.04,1483.52,1483.52
53581,20000614,2,1,1,5,6,1,6,184,200,23,3,1,Fax,42,9.32,12.13,11.14,467.88,391.44,76.44
53608,20000614,5,1,1,5,6,1,6,184,200,23,3,1,Fax,42,37.81,54.09,48.38,2031.96,1588.02,443.94
53629,20000614,8,1,1,5,6,1,6,184,200,23,3,1,Fax,58,78.26,134.63,114.9,6664.2,4539.08,2125.12
53636,20000614,9,1,1,5,6,1,6,184,200,23,3,1,Fax,24,9.14,12.15,11.1,266.4,219.36,47.04
53697,20000614,19,3,1,5,6,1,6,184,200,23,3,1,Fax,40,153.53,245.66,213.42,8536.8,6141.2,2395.6
53706,20000614,20,3,1,5,6,1,6,184,200,23,3,1,Fax,32,80.63,112.9,101.61,3251.52,2580.16,671.36
53782,20000614,30,5,1,5,6,1,6,184,200,23,3,1,Fax,30,6.78,13.57,11.19,335.7,203.4,132.3
53883,20000614,44,6,2,5,6,1,6,184,200,23,3,1,Fax,24,227.69,341.54,301.7,7240.8,5464.56,1776.24
53907,20000614,47,7,2,5,6,1,6,184,200,23,3,1,Fax,60,43.77,63.49,56.59,3395.4,2626.2,769.2
53963,20000614,55,8,2,5,6,1,6,184,200,23,3,1,Fax,26,3.9,7.8,6.44,167.44,101.4,66.04
53982,20000614,57,9,2,5,6,1,6,184,200,23,3,1,Fax,22,38.97,77.94,64.3,1414.6,857.34,557.26
54016,20000614,61,9,2,5,6,1,6,184,200,23,3,1,Fax,42,19.52,39.04,32.2,1352.4,819.84,532.56
54018,20000614,62,9,2,5,6,1,6,184,200,23,3,1,Fax,130,46.52,79.11,67.7,8801,6047.6,2753.4
54053,20000614,66,10,3,5,6,1,6,184,200,23,3,1,Fax,34,46.45,92.91,76.65,2606.1,1579.3,1026.8
54066,20000614,68,11,3,5,6,1,6,184,200,23,3,1,Fax,84,46.2,60.06,55.2,4636.8,3880.8,756
54169,20000614,84,14,3,5,6,1,6,184,200,23,3,1,Fax,54,81.23,113.73,102.34,5526.36,4386.42,1139.94
54184,20000614,85,14,3,5,6,1,6,184,200,23,3,1,Fax,22,177.17,301.2,257.79,5671.38,3897.74,1773.64
54260,20000614,97,17,4,5,6,1,6,184,200,23,3,1,Fax,16,24.84,34.77,31.29,500.64,397.44,103.2
54284,20000614,100,17,4,5,6,1,6,184,200,23,3,1,Fax,234,2.85,5.71,4.71,1102.14,666.9,435.24
54397,20000614,113,21,5,5,6,1,6,184,200,23,3,1,Fax,74,6.01,12.05,9.93,734.82,444.74,290.08
53609,20000627,5,1,1,5,6,1,6,199,215,37,2,2,Telephone,20,37.81,54.09,48.38,967.6,756.2,211.4
53613,20000627,6,1,1,5,6,1,6,199,215,37,2,2,Telephone,12,87.63,123.56,111,1332,1051.56,280.44
53795,20000627,32,5,1,5,6,1,6,199,215,37,2,2,Telephone,182,16.87,25.31,22.36,4069.52,3070.34,999.18
54030,20000627,63,10,3,5,6,1,6,199,215,37,2,2,Telephone,50,30.63,45.97,40.61,2030.5,1531.5,499
54045,20000627,65,10,3,5,6,1,6,199,215,37,2,2,Telephone,72,39,78,64.34,4632.48,2808,1824.48
54105,20000627,74,12,3,5,6,1,6,199,215,37,2,2,Telephone,80,11.43,16.02,14.4,1152,914.4,237.6
54153,20000627,81,13,3,5,6,1,6,199,215,37,2,2,Telephone,52,41.99,83.98,69.27,3602.04,2183.48,1418.56
54193,20000627,87,15,4,5,6,1,6,199,215,37,2,2,Telephone,32,1.91,5.76,5.76,184.32,61.12,123.2
54206,20000627,89,15,4,5,6,1,6,199,215,37,2,2,Telephone,210,2.48,6.96,5.38,1129.8,520.8,609
54256,20000627,96,17,4,5,6,1,6,199,215,37,2,2,Telephone,24,16.37,22.92,20.62,494.88,392.88,102
54390,20000627,112,21,5,5,6,1,6,199,215,37,2,2,Telephone,40,6.01,9.01,7.96,318.4,240.4,78
53780,20000610,30,5,1,5,6,1,6,201,217,37,2,5,Web,60,6.78,13.57,13.57,814.2,406.8,407.4
53789,20000610,31,5,1,5,6,1,6,201,217,37,2,5,Web,60,7.8,15.6,15.6,936,468,468
54100,20000610,73,12,3,5,6,1,6,201,217,37,2,5,Web,28,8.68,12.15,12.15,340.2,243.04,97.16
54265,20000610,98,17,4,5,6,1,6,201,217,37,2,5,Web,68,2.91,5.82,4.8,326.4,197.88,128.52
54356,20000610,108,19,5,5,6,1,6,201,217,37,2,5,Web,10,479.39,862.9,862.9,8629,4793.9,3835.1
54395,20000610,113,21,5,5,6,1,6,201,217,37,2,5,Web,60,6.01,12.05,12.05,723,360.6,362.4
54028,20000630,63,10,3,5,6,1,6,200,218,37,2,5,Web,58,30.63,45.97,40.61,2355.38,1776.54,578.84
54308,20000630,103,18,5,5,6,1,6,200,218,37,2,5,Web,8,279.32,502.79,424.57,3396.56,2234.56,1162
54337,20000630,106,19,5,5,6,1,6,200,218,37,2,5,Web,20,551.46,992.65,838.23,16764.6,11029.2,5735.4
54418,20000630,115,21,5,5,6,1,6,200,218,37,2,5,Web,34,5.01,10.03,8.27,281.18,170.34,110.84
54609,20010604,26,4,1,5,6,1,6,181,196,1,5,5,Web,26,213.33,319.98,319.98,8319.48,5546.58,2772.9
54640,20010604,29,4,1,5,6,1,6,181,196,1,5,5,Web,46,41.18,70,70,3220,1894.28,1325.72
54455,20010612,5,1,1,5,6,1,6,185,203,32,4,5,Web,52,34.97,50,50,2600,1818.44,781.56
54537,20010612,17,3,1,5,6,1,6,185,203,32,4,5,Web,106,60,84,84,8904,6360,2544
54673,20010612,34,5,1,5,6,1,6,185,203,32,4,5,Web,58,28.12,44.99,44.99,2609.42,1630.96,978.46
54991,20010612,76,12,3,5,6,1,6,185,203,32,4,5,Web,74,23.53,40,40,2960,1741.22,1218.78
55065,20010612,86,15,4,5,6,1,6,185,203,32,4,5,Web,148,2,6,6,888,296,592
54426,20010520,2,1,1,5,6,1,6,194,214,35,6,5,Web,130,9.22,11.98,11.3,1469,1198.6,270.4
54443,20010520,4,1,1,5,6,1,6,194,214,35,6,5,Web,120,5,7,6.5,780,600,180
54573,20010520,21,3,1,5,6,1,6,194,214,35,6,5,Web,20,29.17,35,33.54,670.8,583.4,87.4
54583,20010520,22,3,1,5,6,1,6,194,214,35,6,5,Web,14,10,15,13.75,192.5,140,52.5
54602,20010520,25,4,1,5,6,1,6,194,214,35,6,5,Web,78,166.66,250,229.16,17874.48,12999.48,4875
54940,20010520,70,11,3,5,6,1,6,194,214,35,6,5,Web,50,80,120,110,5500,4000,1500
54964,20010520,73,12,3,5,6,1,6,194,214,35,6,5,Web,52,8.56,11.98,11.14,579.28,445.12,134.16
54972,20010520,74,12,3,5,6,1,6,194,214,35,6,5,Web,88,11.43,16,14.85,1306.8,1005.84,300.96
55115,20010520,94,16,4,5,6,1,6,194,214,35,6,5,Web,240,2,5,4.25,1020,480,540
54898,20010524,64,10,3,5,6,1,6,199,215,37,2,2,Telephone,78,20,40,40,3120,1560,1560
55117,20010524,94,16,4,5,6,1,6,199,215,37,2,2,Telephone,106,2,5,5,530,212,318
55139,20010524,98,17,4,5,6,1,6,199,215,37,2,2,Telephone,50,3,6,6,300,150,150
55194,20010524,106,19,5,5,6,1,6,199,215,37,2,2,Telephone,10,536.09,964.98,964.98,9649.8,5360.9,4288.9
55257,20010524,113,21,5,5,6,1,6,199,215,37,2,2,Telephone,70,6,12,12,840,420,420
54482,20010526,8,1,1,5,6,1,6,201,217,37,2,4,E-mail,38,75,129,129,4902,2850,2052
54550,20010526,18,3,1,5,6,1,6,201,217,37,2,4,E-mail,40,86,129,129,5160,3440,1720
54574,20010526,21,3,1,5,6,1,6,201,217,37,2,4,E-mail,42,29.17,35,35,1470,1225.14,244.86
54707,20010526,39,5,1,5,6,1,6,201,217,37,2,4,E-mail,100,40.63,65,65,6500,4063,2437
55138,20010526,98,17,4,5,6,1,6,201,217,37,2,4,E-mail,56,3,6,6,336,168,168
55142,20010526,99,17,4,5,6,1,6,201,217,37,2,4,E-mail,22,2,5,5,110,44,66
55279,20010526,115,21,5,5,6,1,6,201,217,37,2,4,E-mail,32,5,10,10,320,160,160
53042,19991019,19,3,1,5,6,1,6,186,204,32,4,5,Web,76,165.72,265.14,265.14,20150.64,12594.72,7555.92
53189,19991019,38,5,1,5,6,1,6,186,204,32,4,5,Web,48,21.04,31.55,31.55,1514.4,1009.92,504.48
52950,19991015,5,1,1,5,6,1,6,199,215,37,2,3,Mail,22,38.4,54.93,54.93,1208.46,844.8,363.66
52956,19991015,6,1,1,5,6,1,6,199,215,37,2,3,Mail,16,92,129.72,129.72,2075.52,1472,603.52
53131,19991015,30,5,1,5,6,1,6,199,215,37,2,3,Mail,32,7.38,14.77,14.77,472.64,236.16,236.48
53160,19991015,34,5,1,5,6,1,6,199,215,37,2,3,Mail,122,32.02,51.24,51.24,6251.28,3906.44,2344.84
53277,19991015,74,12,3,5,6,1,6,199,215,37,2,3,Mail,66,11.89,16.64,16.64,1098.24,784.74,313.5
53551,19991015,113,21,5,5,6,1,6,199,215,37,2,3,Mail,30,6.4,12.81,12.81,384.3,192,192.3
53558,19991015,114,21,5,5,6,1,6,199,215,37,2,3,Mail,2,87.72,219.3,219.3,438.6,175.44,263.16
53570,19991015,115,21,5,5,6,1,6,199,215,37,2,3,Mail,42,5.34,10.71,10.71,449.82,224.28,225.54
53004,19991013,12,2,1,5,6,1,6,206,221,125,8,3,Mail,76,500.67,650.89,613.34,46613.84,38050.92,8562.92
53118,19991013,29,4,1,5,6,1,6,206,221,125,8,3,Mail,56,43.22,73.5,65.93,3692.08,2420.32,1271.76
53479,19991013,104,18,5,5,6,1,6,206,221,125,8,3,Mail,4,375.72,789.02,685.7,2742.8,1502.88,1239.92
53494,19991013,105,19,5,5,6,1,6,206,221,125,8,3,Mail,12,668.67,1471.08,1270.48,15245.76,8024.04,7221.72
53532,19991013,110,20,5,5,6,1,6,206,221,125,8,3,Mail,20,63.36,126.73,110.88,2217.6,1267.2,950.4
53542,19991013,111,20,5,5,6,1,6,206,221,125,8,3,Mail,8,82.11,180.63,156,1248,656.88,591.12
53001,19991006,12,2,1,5,6,1,6,204,223,125,8,4,E-mail,60,500.67,650.89,613.34,36800.4,30040.2,6760.2
53106,19991006,27,4,1,5,6,1,6,204,223,125,8,4,E-mail,42,255.85,460.52,409.35,17192.7,10745.7,6447
53226,19991006,65,10,3,5,6,1,6,204,223,125,8,4,E-mail,44,40.77,81.55,71.36,3139.84,1793.88,1345.96
53354,19991006,86,15,4,5,6,1,6,204,223,125,8,4,E-mail,62,1.86,5.59,4.65,288.3,115.32,172.98
53633,20001005,9,1,1,5,6,1,6,184,200,23,3,7,Sales visit,24,9.14,12.15,11.1,266.4,219.36,47.04
53711,20001005,21,3,1,5,6,1,6,184,200,23,3,7,Sales visit,24,30.28,36.34,34.22,821.28,726.72,94.56
53792,20001005,31,5,1,5,6,1,6,184,200,23,3,7,Sales visit,62,7.8,15.6,12.86,797.32,483.6,313.72
53877,20001005,44,6,2,5,6,1,6,184,200,23,3,7,Sales visit,4,227.69,341.54,301.7,1206.8,910.76,296.04
53886,20001005,45,6,2,5,6,1,6,184,200,23,3,7,Sales visit,8,370.35,555.53,490.73,3925.84,2962.8,963.04
53927,20001005,51,8,2,5,6,1,6,184,200,23,3,7,Sales visit,14,34.47,68.94,56.88,796.32,482.58,313.74
53954,20001005,54,8,2,5,6,1,6,184,200,23,3,7,Sales visit,18,34.36,51.54,45.52,819.36,618.48,200.88
53978,20001005,57,9,2,5,6,1,6,184,200,23,3,7,Sales visit,6,38.97,77.94,64.3,385.8,233.82,151.98
54039,20001005,64,10,3,5,6,1,6,184,200,23,3,7,Sales visit,66,20.1,40.2,33.16,2188.56,1326.6,861.96
54073,20001005,69,11,3,5,6,1,6,184,200,23,3,7,Sales visit,22,69.69,104.54,92.33,2031.26,1533.18,498.08
54096,20001005,73,12,3,5,6,1,6,184,200,23,3,7,Sales visit,72,8.68,12.15,10.94,787.68,624.96,162.72
54112,20001005,75,12,3,5,6,1,6,184,200,23,3,7,Sales visit,102,83.94,115.84,104.69,10678.38,8561.88,2116.5
54164,20001005,83,14,3,5,6,1,6,184,200,23,3,7,Sales visit,86,57.86,92.56,80.41,6915.26,4975.96,1939.3
54282,20001005,100,17,4,5,6,1,6,184,200,23,3,7,Sales visit,38,2.85,5.71,4.71,178.98,108.3,70.68
54402,20001005,113,21,5,5,6,1,6,184,200,23,3,7,Sales visit,96,6.01,12.05,9.93,953.28,576.96,376.32
54417,20001005,115,21,5,5,6,1,6,184,200,23,3,7,Sales visit,56,5.01,10.03,8.27,463.12,280.56,182.56
53620,20001009,7,1,1,5,6,1,6,185,203,32,4,7,Sales visit,42,47.25,65.23,58.93,2475.06,1984.5,490.56
53678,20001009,17,3,1,5,6,1,6,185,203,32,4,7,Sales visit,98,60.29,84.41,75.97,7445.06,5908.42,1536.64
53688,20001009,18,3,1,5,6,1,6,185,203,32,4,7,Sales visit,56,89.16,133.75,118.15,6616.4,4992.96,1623.44
54128,20001009,77,12,3,5,6,1,6,185,203,32,4,7,Sales visit,98,45.31,90.63,74.77,7327.46,4440.38,2887.08
54190,20001009,86,15,4,5,6,1,6,185,203,32,4,7,Sales visit,242,1.91,5.76,4.42,1069.64,462.22,607.42
53662,20001021,13,2,1,5,6,1,6,202,216,37,2,4,E-mail,50,398.41,537.84,489.04,24452,19920.5,4531.5
53727,20001021,23,3,1,5,6,1,6,202,216,37,2,4,E-mail,14,65.25,97.87,86.45,1210.3,913.5,296.8
54035,20001021,64,10,3,5,6,1,6,202,216,37,2,4,E-mail,262,20.1,40.2,33.16,8687.92,5266.2,3421.72
54285,20001021,101,18,5,5,6,1,6,202,216,37,2,4,E-mail,28,305.64,550.16,464.58,13008.24,8557.92,4450.32
54305,20001021,103,18,5,5,6,1,6,202,216,37,2,4,E-mail,4,279.32,502.79,424.57,1698.28,1117.28,581
54351,20001021,108,19,5,5,6,1,6,202,216,37,2,4,E-mail,6,479.39,862.9,728.66,4371.96,2876.34,1495.62
54363,20001021,109,20,5,5,6,1,6,202,216,37,2,4,E-mail,64,35.15,63.27,53.43,3419.52,2249.6,1169.92
53624,20001025,8,1,1,5,6,1,6,200,218,37,2,7,Sales visit,30,78.26,134.63,114.9,3447,2347.8,1099.2
53777,20001025,29,4,1,5,6,1,6,200,218,37,2,7,Sales visit,66,41.77,71.02,60.79,4012.14,2756.82,1255.32
54043,20001025,65,10,3,5,6,1,6,200,218,37,2,7,Sales visit,66,39,78,64.34,4246.44,2574,1672.44
54095,20001025,73,12,3,5,6,1,6,200,218,37,2,7,Sales visit,52,8.68,12.15,10.94,568.88,451.36,117.52
54106,20001025,74,12,3,5,6,1,6,200,218,37,2,7,Sales visit,124,11.43,16.02,14.4,1785.6,1417.32,368.28
54166,20001025,83,14,3,5,6,1,6,200,218,37,2,7,Sales visit,52,57.86,92.56,80.41,4181.32,3008.72,1172.6
54185,20001025,86,15,4,5,6,1,6,200,218,37,2,7,Sales visit,132,1.91,5.76,4.42,583.44,252.12,331.32
53659,20001007,13,2,1,5,6,1,6,206,221,125,8,4,E-mail,42,398.41,537.84,489.04,20539.68,16733.22,3806.46
54080,20001007,70,11,3,5,6,1,6,206,221,125,8,4,E-mail,32,81.37,122.06,107.81,3449.92,2603.84,846.08
54188,20001007,86,15,4,5,6,1,6,206,221,125,8,4,E-mail,212,1.91,5.76,4.42,937.04,404.92,532.12
54300,20001007,102,18,5,5,6,1,6,206,221,125,8,4,E-mail,12,392.17,823.58,672.59,8071.08,4706.04,3365.04
54345,20001007,107,19,5,5,6,1,6,206,221,125,8,4,E-mail,4,520.15,1144.32,925.85,3703.4,2080.6,1622.8
54368,20001007,110,20,5,5,6,1,6,206,221,125,8,4,E-mail,14,60.63,121.29,100.05,1400.7,848.82,551.88
54377,20001007,111,20,5,5,6,1,6,206,221,125,8,4,E-mail,4,81.87,180.13,145.75,583,327.48,255.52
54399,20001007,113,21,5,5,6,1,6,206,221,125,8,4,E-mail,30,6.01,12.05,9.93,297.9,180.3,117.6
54411,20001007,115,21,5,5,6,1,6,206,221,125,8,4,E-mail,82,5.01,10.03,8.27,678.14,410.82,267.32
54489,20011007,9,1,1,5,6,1,6,184,200,23,3,5,Web,30,9,11.97,10.77,323.1,270,53.1
54543,20011007,17,3,1,5,6,1,6,184,200,23,3,5,Web,106,60,84,74.4,7886.4,6360,1526.4
54580,20011007,22,3,1,5,6,1,6,184,200,23,3,5,Web,12,10,15,13,156,120,36
54616,20011007,27,4,1,5,6,1,6,184,200,23,3,5,Web,28,238.88,430,353.54,9899.12,6688.64,3210.48
54696,20011007,37,5,1,5,6,1,6,184,200,23,3,5,Web,78,28.75,46,39.09,3049.02,2242.5,806.52
54747,20011007,44,6,2,5,6,1,6,184,200,23,3,5,Web,28,231.11,346.66,300.44,8412.32,6471.08,1941.24
54793,20011007,51,8,2,5,6,1,6,184,200,23,3,5,Web,12,35,70,56,672,420,252
54807,20011007,53,8,2,5,6,1,6,184,200,23,3,5,Web,24,28.55,39.99,35.41,849.84,685.2,164.64
54813,20011007,54,8,2,5,6,1,6,184,200,23,3,5,Web,36,35.33,52.99,45.91,1652.76,1271.88,380.88
55017,20011007,80,13,3,5,6,1,6,184,200,23,3,5,Web,86,94.12,160,133.64,11493.04,8094.32,3398.72
55030,20011007,81,13,3,5,6,1,6,184,200,23,3,5,Web,62,40,80,64,3968,2480,1488
55058,20011007,85,14,3,5,6,1,6,184,200,23,3,5,Web,36,176.47,299.98,250.58,9020.88,6352.92,2667.96
55149,20011007,100,17,4,5,6,1,6,184,200,23,3,5,Web,42,3,6,4.8,201.6,126,75.6
55219,20011007,109,20,5,5,6,1,6,184,200,23,3,5,Web,66,35,63,51.79,3418.14,2310,1108.14
55261,20011007,114,21,5,5,6,1,6,184,200,23,3,5,Web,4,80,200,152,608,320,288
54740,20011022,43,6,2,5,6,1,6,189,207,33,6,2,Telephone,16,126.66,190,190,3040,2026.56,1013.44
54866,20011022,60,9,2,5,6,1,6,189,207,33,6,2,Telephone,8,10,20,20,160,80,80
54984,20011022,75,12,3,5,6,1,6,189,207,33,6,2,Telephone,52,80,110.4,110.4,5740.8,4160,1580.8
54592,20011007,24,4,1,5,6,1,6,199,215,37,2,7,Sales visit,122,62.5,75,75,9150,7625,1525
54660,20011007,32,5,1,5,6,1,6,199,215,37,2,7,Sales visit,194,16.67,25,25,4850,3233.98,1616.02
54538,20011006,17,3,1,5,6,1,6,200,218,37,2,2,Telephone,108,60,84,78,8424,6480,1944
54650,20011006,31,5,1,5,6,1,6,200,218,37,2,2,Telephone,48,7.5,15,13.11,629.28,360,269.28
54904,20011006,64,10,3,5,6,1,6,200,218,37,2,2,Telephone,138,20,40,35,4830,2760,2070
54913,20011006,65,10,3,5,6,1,6,200,218,37,2,2,Telephone,52,39,78,68.25,3549,2028,1521
55156,20011006,101,18,5,5,6,1,6,200,218,37,2,2,Telephone,20,305.54,550,488.89,9777.8,6110.8,3667
55228,20011006,109,20,5,5,6,1,6,200,218,37,2,2,Telephone,30,35,63,56,1680,1050,630
55272,20011006,115,21,5,5,6,1,6,200,218,37,2,2,Telephone,68,5,10,8.75,595,340,255
54510,20011025,12,2,1,5,6,1,6,206,221,125,8,7,Sales visit,92,473.07,615,558.22,51356.24,43522.44,7833.8
55069,20011025,86,15,4,5,6,1,6,206,221,125,8,7,Sales visit,62,2,6,4.4,272.8,124,148.8
55186,20011025,105,19,5,5,6,1,6,206,221,125,8,7,Sales visit,16,555.9,1223,956.15,15298.4,8894.4,6404
55249,20011025,112,21,5,5,6,1,6,206,221,125,8,7,Sales visit,72,6,9,7.8,561.6,432,129.6
54819,20011015,54,8,2,5,6,1,6,203,222,125,8,7,Sales visit,8,35.33,52.99,52.99,423.92,282.64,141.28
54915,20011015,66,10,3,5,6,1,6,203,222,125,8,7,Sales visit,42,45,90,90,3780,1890,1890
54935,20011015,69,11,3,5,6,1,6,203,222,125,8,7,Sales visit,12,73.33,109.98,109.98,1319.76,879.96,439.8
55020,20011018,80,13,3,5,6,1,6,204,223,125,8,4,E-mail,28,94.12,160,160,4480,2635.36,1844.64
52927,19990211,2,1,1,5,6,1,6,196,213,35,6,5,Web,74,9.64,12.53,12.53,927.22,713.36,213.86
52986,19990211,10,1,1,5,6,1,6,196,213,35,6,5,Web,44,11.35,19.29,19.29,848.76,499.4,349.36
53155,19990211,33,5,1,5,6,1,6,196,213,35,6,5,Web,62,19.62,29.44,29.44,1825.28,1216.44,608.84
